      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             5                                                0.3635344968                      -8.4579526114       -0.7339691751
      4      0                            13                                                0.6540160672                     -20.5443145833       -5.6505379601
      9      1                            14                                                0.6729249980                     -21.7680900149       -5.1805343309
      6      0                            21                                                1.5168925559                     -30.8103075495       -8.0176615743
      7      1                            23                                                1.5887271341                     -34.2496566971       -7.7299795018
      4      0                            25                                                1.6182065310                     -37.2516195204       -8.6054482392
      7      1                            26                                                1.6225978361                     -39.3916856839       -7.9123010586
      2      0                            27                                                1.6410608324                     -41.3375958330       -7.6246189862
      9      1                            29                                                1.8104861926                     -44.1708091770       -6.6437897332
      6      0                            33                                                1.9239422140                     -49.6088884860       -8.2124056511
      7      1                            49                                                3.3911362552                     -70.2364766518       -9.8863820846
      2      0                            57                                                4.4184607199                     -82.7650493764       -9.3110179397
     11      1                            62                                                4.8225028772                     -89.4114398913       -9.2056574241
     15      2                            65                                                5.0479289605                     -93.3722530609       -9.7810215690
