      3      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             8                                                0.6252260105                     -11.2696812420       -1.0216512475
      2      0                             9                                                0.6491952457                     -13.2155913910       -0.7339691751
     11      1                            20                                                1.7777264669                     -23.1251935446       -1.6502599069
      6      0                            23                                                2.2499367212                     -26.8628631628       -1.4271163556
     11      1                            24                                                2.2501886202                     -28.3444677038       -1.6502599069
      6      0                            25                                                2.5957661214                     -29.4430799924       -1.4271163556
     11      1                            36                                                3.2467590944                     -43.5649117795       -5.1976397988
      4      0                            39                                                3.7408401179                     -47.2600217833       -5.3799613556
      9      1                            40                                                3.8688136835                     -48.4837972150       -4.9099577263
      4      0                            41                                                3.8745892992                     -49.5398498892       -5.3799613556
     11      1                            51                                                4.7639185136                     -64.2224935236       -5.6676434280
     15      2                            58                                                5.4128489832                     -75.0866076218       -3.9936669944
