      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             2                                                0.3823888846                      -4.3719762988        0.4700036292
      6      0                             6                                                1.0336175372                     -10.6999130826        1.9616585060
      7      1                             9                                                1.2402986285                     -14.5447273383        0.7576857017
      6      0                            12                                                1.4089730320                     -18.5055405079        0.5753641449
      9      1                            35                                                3.7102285694                     -51.2286081288       -1.7680429426
      6      0                            37                                                3.7128769036                     -53.6709551641       -3.3366588605
      7      1                            43                                                4.4522395299                     -62.6397333993       -2.4611901232
      4      0                            45                                                4.4870443815                     -65.6416962226       -3.3366588605
      9      1                            46                                                4.5219953308                     -66.8654716542       -2.8666552313
     15      2                            52                                                4.9094763473                     -78.0924912461       -1.0748957620
