      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             2                                                0.1553986390                      -4.5951198501       -1.2039728043
      4      0                             3                                                0.2279260862                      -6.2533479267       -1.8971199849
      9      1                             4                                                0.2695649601                      -7.4771233584       -1.4271163556
      6      0                             6                                                0.3677946176                      -9.9194703937       -2.9957322736
     11      1                            14                                                0.9489514964                     -20.7871527356       -5.2983173665
      6      0                            15                                                0.9960324767                     -21.8857650242       -5.0751738152
     11      1                            16                                                1.0405148009                     -23.3673695651       -5.2983173665
      6      0                            26                                                1.4936159118                     -36.9237855075       -6.3436851407
      9      1                            28                                                1.5193079456                     -39.4468439233       -6.2791466195
      6      0                            30                                                1.6880394083                     -41.8891909586       -7.8477625375
      7      1                            39                                                2.5646653886                     -52.6198756999       -8.4639486769
      4      0                            40                                                2.5821728257                     -54.2781037765       -9.1570958574
      7      1                            59                                                4.6745713246                     -79.3325948419      -11.5650414661
      4      0                            61                                                4.7999222189                     -82.3345576652      -12.4405102034
      9      1                            62                                                4.8500722096                     -83.5583330968      -11.9705065742
      4      0                            63                                                4.9555231801                     -84.6143857710      -12.4405102034
      9      1                            66                                                4.9934561428                     -88.5843631697      -11.9705065742
      4      0                            67                                                4.9983188040                     -89.6404158440      -12.4405102034
      9      1                            68                                                5.0085391465                     -90.8641912756      -11.9705065742
      6      0                            72                                                5.3053663226                     -97.2673514806      -11.7473630229
     11      1                            73                                                5.3241420643                     -98.7489560215      -11.9705065742
      6      0                            74                                                5.4374391657                     -99.8475683101      -11.7473630229
      7      1                            81                                                6.1459275295                    -109.2973192059      -13.5391224921
      4      0                            82                                                6.1899066575                    -110.9555472825      -14.2322696727
      9      1                            83                                                6.2489049172                    -112.1793227141      -13.7622660434
      4      0                            84                                                6.2708932964                    -113.2353753884      -14.2322696727
      9      1                            89                                                6.5738619319                    -121.6480040436      -13.7622660434
      6      0                            94                                                6.7452762911                    -128.0731431552      -16.8349593581
      9      1                            98                                                6.8215938931                    -133.3424035380      -16.7704208370
      6      0                           100                                                6.8471983592                    -135.7847505734      -18.3390367549
     11      1                           101                                                6.8796679547                    -137.2663551143      -18.5621803062
      6      0                           102                                                6.8825424050                    -138.3649674030      -18.3390367549
     11      1                           103                                                7.0963095579                    -139.8465719439      -18.5621803062
     14      2                           105                                                7.1329031952                    -142.8423042175      -18.3390367549
