      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             8                                                1.2954251977                     -13.1628873275        0.6286086594
      2      0                            17                                                1.8104389398                     -26.2492996406        0.9162907319
      7      1                            20                                                2.2658276556                     -31.5318686502        0.6286086594
      2      0                            21                                                2.3281120818                     -33.4777787993        0.9162907319
      9      1                            36                                                3.7307176465                     -52.4353044309        1.8971199849
      6      0                            38                                                3.8229525415                     -54.8776514663        0.3285040670
      9      1                            46                                                4.2356607291                     -66.0048450035        2.3309845675
      4      0                            47                                                4.2420698098                     -67.0608976778        1.8609809382
      9      1                            50                                                4.4239854619                     -71.0308750765        2.3309845675
      4      0                            54                                                4.8429101036                     -76.0697198270        0.3569035415
      7      1                            86                                                7.7153529297                    -118.9357875599       -1.7917594692
      4      0                            92                                                8.0284255698                    -128.0676172531       -2.6672282066
      9      1                           112                                                9.9609144622                    -152.4692426815       -3.9481620521
      2      0                           114                                               10.0864979967                    -156.8574998659       -3.2550148715
      7      1                           118                                               10.4626040759                    -163.7205192510       -2.0510420672
     14      2                           121                                               10.6405834725                    -169.2375258185       -1.2525343710
