      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             1                                                0.0020069684                      -3.9318256327        0.6931471806
      2      0                             2                                                0.0071852323                      -5.8777357818        0.9808292530
      9      1                             6                                                0.2757934522                     -12.2074566873        1.9616585060
      6      0                             8                                                0.4412124131                     -14.6498037227        0.3930425881
      7      1                            11                                                0.4628206493                     -18.4946179784       -0.8109302162
      2      0                            12                                                0.5542290055                     -20.4405281275       -0.5232481438
      9      1                            15                                                0.9640554089                     -24.9784895638        0.4575811092
      4      0                            16                                                0.9778272079                     -26.0345422380       -0.0124225200
      9      1                            27                                                1.9976699697                     -40.5427304496        1.1507282898
      4      0                            28                                                2.0275514140                     -41.5987831239        0.6807246606
      7      1                            29                                                2.0351891991                     -43.7388492874        1.3738718411
      4      0                            35                                                2.2597393847                     -54.9734590486        0.4984031038
      9      1                            36                                                2.2742416501                     -56.1972344802        0.9684067330
      4      0                            47                                                3.3608770859                     -71.8657557711       -0.0769610411
      9      1                            48                                                3.4050986766                     -73.0895312027        0.3930425881
      6      0                            50                                                3.5550004542                     -75.5318782380       -1.1755733298
      9      1                            54                                                3.7668629161                     -80.7629868549       -1.5810384379
      4      0                            55                                                3.7912038851                     -81.8190395291       -2.0510420672
      9      1                            65                                                4.5254906028                     -92.6177289995       -3.1904763504
      2      0                            74                                                5.4598176667                    -110.1645271874       -2.7850112422
     11      1                            79                                                5.7104561657                    -116.8109177023       -2.6796507266
     15      2                            83                                                5.8727594669                    -123.2140779072       -2.5618676909
