      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             5                                                0.1530808639                      -6.4430495908       -0.2639655458
      6      0                             9                                                0.2251777385                     -12.8462097958       -0.0408219945
      9      1                            11                                                0.3577733418                     -15.3692682116        0.0237165266
      4      0                            12                                                0.3844398941                     -16.4253208858       -0.4462871026
      9      1                            13                                                0.5596896432                     -17.6490963174        0.0237165266
      4      0                            19                                                0.8424019951                     -27.3419014181       -0.0408219945
      9      1                            20                                                0.8455006802                     -28.5656768498        0.4291816347
      2      0                            22                                                0.9290525707                     -32.9539340342        1.1223288153
      9      1                            31                                                1.4635192760                     -45.9318295764        0.4937201559
      4      0                            37                                                2.0915921369                     -56.1210715634       -0.6694306539
     11      1                            39                                                2.1091016820                     -59.0495950873       -0.4871090971
      6      0                            42                                                2.2595784101                     -62.7872647055       -0.2639655458
      7      1                            44                                                2.3289233545                     -65.5906250865       -1.4679383501
     15      2                            47                                                3.0023776468                     -69.4179068634       -2.4487676032
