      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             4                                                0.2145363760                      -8.0643219609        0.2876820724
      2      0                             5                                                0.2330991163                     -10.0102321100        0.5753641449
     11      1                            10                                                0.8999170380                     -16.6566226248        0.6807246605
      6      0                            11                                                0.9234883714                     -17.7552349135        0.9038682119
      9      1                            13                                                1.0014179278                     -20.2782933292        0.9684067330
      4      0                            14                                                1.1195689952                     -21.3343460035        0.4984031038
      9      1                            15                                                1.3182838260                     -22.5581214351        0.9684067330
      4      0                            16                                                1.3348219064                     -23.6141741093        0.4984031038
      9      1                            17                                                1.3949962169                     -24.8379495410        0.9684067330
      4      0                            18                                                1.4128862268                     -25.8940022152        0.4984031038
      7      1                            19                                                1.4135908969                     -28.0340683787        1.1915502843
      6      0                            24                                                1.6175862908                     -34.3036971911       -1.7633599947
      9      1                            26                                                1.7937328296                     -36.8267556068       -1.6988214736
      4      0                            27                                                1.9192485160                     -37.8828082811       -2.1688251028
      9      1                            28                                                1.9858617435                     -39.1065837127       -1.6988214736
      6      0                            31                                                2.0746045968                     -43.2071588247       -1.7633599947
     11      1                            32                                                2.0948316542                     -44.6887633656       -1.9865035460
     14      2                            34                                                2.2879617077                     -47.6844956391       -1.7633599947
