      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                            11                                                1.0089674582                     -14.9906838078       -0.3693260615
      4      0                            12                                                1.0814788434                     -16.0467364820       -0.8393296907
      9      1                            15                                                1.4587932550                     -21.7131631701       -0.3693260615
      4      0                            16                                                1.4869936780                     -22.7692158444       -0.8393296907
      9      1                            17                                                1.5034586123                     -23.9929912760       -0.3693260615
      4      0                            22                                                1.9168402851                     -31.3612323770       -0.9446902064
     11      1                            26                                                2.1048851936                     -36.4869804782       -2.3718065620
      6      0                            27                                                2.1928595497                     -37.5855927669       -2.1486630107
     11      1                            28                                                2.2353782454                     -39.0671973078       -2.3718065620
      2      0                            31                                                2.4695454932                     -43.7211576580       -1.6786593814
     11      1                            40                                                3.1796713585                     -53.3830830737       -2.5949501133
     15      2                            42                                                3.4215584487                     -56.0221404033       -1.9018029328
