      3      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                            11                                                0.7591098938                     -15.1161775839       -1.6094379124
      4      0                            20                                                1.1878115215                     -29.9473354014       -3.4011973817
      7      1                            27                                                2.1341210495                     -39.8640414534       -4.1997050779
      2      0                            28                                                2.1915497459                     -41.8099516025       -3.9120230054
      7      1                            37                                                3.0186698079                     -54.2523862987       -4.6697087071
      4      0                            38                                                3.0273750597                     -55.9106143753       -5.3628558877
      9      1                            41                                                3.3295279567                     -59.8805917740       -4.8928522584
      4      0                            42                                                3.3313114197                     -60.9366444482       -5.3628558877
      9      1                            43                                                3.4225532644                     -62.1604198799       -4.8928522584
     14      2                            53                                                4.0154918198                     -75.8974197591       -7.4422974294
