      2      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             1                                                0.0667149251                      -3.1135153092       -0.2876820724
      6      0                             7                                                0.4952166473                     -11.0571205551       -1.9740810260
     11      1                             8                                                0.5157987954                     -12.5387250960       -2.1972245773
      6      0                             9                                                0.6502373253                     -13.6373373847       -1.9740810260
      9      1                            21                                                2.4837433507                     -27.6241310212       -2.3795461341
      4      0                            22                                                2.5030650524                     -28.6801836955       -2.8495497634
      7      1                            42                                                4.6962956479                     -58.5070737551       -2.2741856185
      2      0                            45                                                4.9105483316                     -63.0275027126       -1.9865035460
      9      1                            55                                                6.1949520166                     -75.0236503063       -2.6151122055
     15      2                            58                                                6.3176056685                     -80.3281982226       -2.9027942779
