      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                            16                                                1.3323870746                     -22.0908435681       -2.3434070875
      2      0                            19                                                1.4614738772                     -28.9640074023        0.1414995623
      9      1                            56                                                5.8126947132                     -72.2071595484       -1.4033998290
      4      0                            59                                                5.9353344816                     -78.6748582745       -0.3047875403
      9      1                            62                                                6.3295023583                     -82.7318470502        0.1652160889
      6      0                            66                                                6.8557580486                     -88.1699263591       -1.4033998290
      7      1                            81                                                7.7212420268                    -112.3404726552       -1.1157177566
      6      0                            87                                                8.3994698841                    -120.8862533035       -2.5665506388
      7      1                            89                                                8.5098745715                    -124.3256024511       -2.2788685664
      2      0                            99                                                8.9470716257                    -139.3956521770       -4.8815582518
      7      1                           100                                                8.9593512797                    -140.7174080170       -5.1692403243
      4      0                           107                                                9.2363314856                    -151.6629760862       -7.4310034227
      9      1                           108                                                9.4905660223                    -152.8867515178       -6.9609997935
      2      0                           110                                                9.5360350041                    -157.2750087022       -6.2678526129
      7      1                           119                                               10.4886351065                    -170.6908925442       -8.6349762271
      4      0                           120                                               10.4959905813                    -172.3491206208       -9.3281234076
      9      1                           131                                               11.0974425900                    -187.2337864037      -10.3497746551
      4      0                           132                                               11.1463500156                    -188.2898390780      -10.8197782844
     11      1                           134                                               11.2039555849                    -191.2183626018      -10.6374567276
      6      0                           135                                               11.2058395093                    -192.3169748905      -10.4143131763
     11      1                           136                                               11.2673716462                    -193.7985794314      -10.6374567276
     15      2                           138                                               11.3141206839                    -196.4376367610       -9.9443095470
