      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                            19                                                2.6443684424                     -20.3130483341       -1.0986122887
      2      0                            20                                                2.7637319473                     -22.2589584831       -0.8109302162
      7      1                            21                                                3.0084112614                     -23.5807143231       -1.0986122887
      2      0                            22                                                3.0414071275                     -25.5266244722       -0.8109302162
      9      1                            30                                                3.9438800580                     -33.3014802388       -1.9095425049
      4      0                            32                                                4.0305735572                     -37.4020553508       -2.1972245773
      7      1                            34                                                4.1576891258                     -39.9475866224       -2.9957322736
      4      0                            37                                                4.2387021668                     -44.1803335075       -3.6888794541
      7      1                            39                                                4.3531469835                     -46.7258647791       -4.4873871503
      2      0                            42                                                4.4293479066                     -51.2462937366       -4.1997050779
     11      1                            50                                                4.7329888397                     -63.1255769901       -3.5065578973
      6      0                            51                                                4.7645516530                     -64.2241892788       -3.2834143460
      7      1                            59                                                5.3092320751                     -74.8405571923       -4.4873871503
      4      0                            61                                                5.4032643949                     -77.8425200156       -5.3628558877
      9      1                            84                                                8.1256871563                    -110.7363359220      -10.0733865893
      4      0                            85                                                8.1595075928                    -111.7923885962      -10.5433902186
      9      1                            89                                                8.2670982559                    -117.5541254641      -10.0733865893
     14      2                            99                                                8.6481347768                    -134.3733750448      -10.9488553267
