      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             1                                                0.0964146353                      -3.0155349009        0.4700036292
      2      0                             3                                                0.1710933320                      -7.4037920853        1.1631508098
      7      1                             4                                                0.1910281124                      -8.7255479253        0.8754687374
      2      0                             5                                                0.2345531519                     -10.6714580743        1.1631508098
      7      1                             6                                                0.2776985433                     -11.9932139143        0.8754687374
      4      0                             9                                                0.3489645244                     -16.3169325776       -0.2876820724
      9      1                            10                                                0.3719871406                     -17.5407080092        0.1823215568
      4      0                            14                                                0.7996649768                     -22.5795527598       -1.7917594692
      9      1                            15                                                0.8446733998                     -23.8033281914       -1.3217558400
     15      2                            17                                                1.1502020483                     -26.8052910147       -0.9162907319
