      2      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                            14                                                1.4743667404                     -13.8796489991       -1.0986122887
      6      0                            16                                                1.6092859520                     -16.3219960344       -2.6672282066
      7      1                            28                                                2.6097071556                     -34.1843755854       -3.8712010109
      2      0                            29                                                2.6742299009                     -36.1302857344       -3.5835189385
      7      1                            32                                                2.8043551654                     -40.2852549185       -3.8712010109
      2      0                            33                                                2.8930527391                     -42.2311650675       -3.5835189385
      7      1                            34                                                2.9569221410                     -43.5529209075       -3.8712010109
      4      0                            35                                                2.9647476260                     -45.2111489841       -4.5643481915
      7      1                            52                                                4.1281783782                     -69.7376613465       -5.3628558877
      4      0                            53                                                4.1624975320                     -71.3958894231       -6.0560030682
      9      1                            54                                                4.2156649306                     -72.6196648547       -5.5859994390
      4      0                            55                                                4.2296728305                     -73.6757175290       -6.0560030682
      9      1                            56                                                4.2682804974                     -74.8994929606       -5.5859994390
      4      0                            57                                                4.2747292516                     -75.9555456349       -6.0560030682
      9      1                            58                                                4.2822168961                     -77.1793210665       -5.5859994390
      4      0                            59                                                4.3649806162                     -78.2353737407       -6.0560030682
     11      1                            74                                                6.0672412413                     -92.3056430994       -7.4831194239
      4      0                            79                                                6.7497794767                     -99.7648559786       -8.2408051256
      9      1                            80                                                6.7864178841                    -100.9886314103       -7.7708014963
      6      0                            93                                                7.6552935844                    -123.8179986078       -5.4682164033
     11      1                            96                                                7.8997509229                    -128.0458051158       -5.6913599546
     15      2                            98                                                7.9934111954                    -130.6848624454       -4.9982127741
