      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             1                                                0.0141371372                      -3.2733640102       -0.2231435513
      6      0                             2                                                0.1574412757                      -4.3719762988        0.0000000000
     11      1                             6                                                0.5129127730                     -11.2959985503       -1.1394342832
      6      0                             7                                                0.6478720436                     -12.3946108389       -0.9162907319
      9      1                            16                                                1.1739439557                     -24.7320632640       -1.8734034583
      4      0                            17                                                1.2531611651                     -25.7881159383       -2.3434070875
      7      1                            19                                                1.4361026026                     -28.3336472099       -3.1419147837
      4      0                            23                                                1.6246033274                     -32.9450479456       -6.3845071352
      9      1                            24                                                1.6520310048                     -34.1688233773       -5.9145035060
     15      2                            27                                                1.8506349861                     -39.4733712936       -6.2021855784
