      3      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             3                                                0.1702413080                      -5.9467286533       -1.4916548768
      2      0                             4                                                0.1894244541                      -7.8926388023       -1.2039728043
      7      1                            15                                                1.5460199060                     -19.6003083441       -1.4916548768
      4      0                            16                                                1.5692591388                     -21.2585364207       -2.1848020573
      7      1                            17                                                1.7081277252                     -23.3986025842       -1.4916548768
      4      0                            20                                                1.7699048926                     -27.6313494693       -2.1848020573
      7      1                            22                                                1.8242879955                     -30.1768807409       -2.9833097535
      2      0                            23                                                1.9458669928                     -32.1227908899       -2.6956276811
     11      1                            26                                                2.1373757034                     -36.0247635595       -3.6119184130
     15      2                            29                                                2.2978907450                     -39.9855767291       -4.1872825579
