      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             9                                                0.8071643781                     -12.7754407249       -0.4054651081
      4      0                            10                                                0.8466441680                     -13.8314933992       -0.8754687374
      7      1                            17                                                1.6648705590                     -23.3409502212       -0.1823215568
      4      0                            20                                                1.8548471237                     -27.5736971063       -0.8754687374
      7      1                            21                                                1.8614990588                     -29.7137632698       -0.1823215568
      4      0                            26                                                2.2916512422                     -36.5210289633       -0.8754687374
      7      1                            28                                                2.3533937512                     -39.0665602349       -1.6739764336
      4      0                            29                                                2.4410295114                     -40.7247883116       -2.3671236141
      9      1                            30                                                2.5364576311                     -41.9485637432       -1.8971199849
     14      2                            32                                                2.5841630564                     -46.2880307634       -1.3862943611
