      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             1                                                0.0204720215                      -3.0155349009        0.4700036292
      4      0                             2                                                0.0245171183                      -4.0715875751        0.0000000000
      7      1                             4                                                0.1714634363                      -6.6171188467       -0.7985076962
      4      0                             8                                                0.5338234450                     -13.9853599477       -1.7793369492
      7      1                            10                                                0.5787359263                     -16.5308912193       -2.5778446454
      2      0                            11                                                0.6294571279                     -18.4768013684       -2.2901625730
     11      1                            13                                                0.6551770529                     -21.9733089299       -1.5970153924
      4      0                            26                                                1.2290904918                     -42.8381129086       -2.7601662022
      9      1                            27                                                1.3373494831                     -44.0618883402       -2.2901625730
      4      0                            30                                                1.5475163693                     -49.8628731428       -2.7601662022
      7      1                            32                                                1.6082884090                     -52.4084044144       -3.5586738984
      4      0                            38                                                1.9898679337                     -63.0600598614       -3.9641390066
     11      1                            44                                                2.5788929879                     -71.2666980445       -4.6981081816
      2      0                            49                                                3.1231408596                     -79.3438346831       -6.3720846152
      7      1                            50                                                3.2452384578                     -80.6655905230       -6.6597666876
      4      0                            52                                                3.3332352628                     -83.6675533464       -7.5352354250
      7      1                            60                                                3.9029490441                     -93.0536311472       -8.8037467505
      2      0                            61                                                3.9051332777                     -94.9995412963       -8.5160646780
      9      1                            64                                                4.0606431202                     -99.5375027326       -7.5352354250
     15      2                            69                                                4.5213755967                    -107.4811079785       -7.8229174974
