      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             4                                                0.3003475476                      -9.8850689670        1.2039728043
      4      0                             5                                                0.3665722559                     -11.5432970436        0.5108256238
      7      1                             7                                                0.4105595433                     -14.0888283152       -0.2876820725
      4      0                            11                                                0.8266960942                     -18.9721627664       -2.1439800628
      9      1                            12                                                0.9535672683                     -20.1959381981       -1.6739764336
      6      0                            16                                                1.3260022655                     -26.8867804755       -0.4700036292
      9      1                            25                                                2.1864146752                     -39.8945289808       -0.4054651081
      4      0                            30                                                2.6587555323                     -47.2202104674       -1.8562979904
     11      1                            40                                                3.4937873716                     -59.7500347851       -1.2039728043
      6      0                            41                                                3.5267397898                     -60.8486470738       -0.9808292530
      7      1                            47                                                3.8042253618                     -69.2885811797       -2.1848020573
      6      0                            62                                                4.6905145092                     -92.2658685073       -5.4273944088
      7      1                            64                                                4.6987757730                     -95.7052176549       -5.1397123364
     15      2                            67                                                4.8054109006                     -99.5324994319       -6.1205415894
