      2      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             8                                                0.6097436867                     -12.0133006729       -1.7147984281
      6      0                             9                                                0.6711434106                     -13.1119129615       -1.4916548768
     11      1                            10                                                0.7133942625                     -14.5935175025       -1.7147984281
      6      0                            11                                                0.7244810985                     -15.6921297911       -1.4916548768
      7      1                            17                                                0.8789905310                     -25.0557347362       -0.7339691751
      4      0                            29                                                1.8908441578                     -41.4380224948       -5.3628558877
      7      1                            32                                                2.0354583026                     -46.4113020023       -4.6697087071
      6      0                            37                                                2.6026923340                     -52.6809308147       -7.6246189862
      7      1                            41                                                2.7196882032                     -58.2304931627       -8.8285917905
     13      2                            45                                                3.0772856470                     -65.6790211418       -8.6054482392
