      2      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                            13                                                0.5124689352                     -19.0107701461       -3.5065578973
      4      0                            14                                                0.5314253530                     -20.6689982227       -4.1997050779
      7      1                            26                                                2.2560747011                     -35.3151721774       -3.8587784909
      4      0                            27                                                2.3562789732                     -36.9734002540       -4.5519256715
      9      1                            28                                                2.3611333783                     -38.1971756856       -4.0819220422
      4      0                            29                                                2.4112475312                     -39.2532283598       -4.5519256715
      7      1                            54                                                5.3847772298                     -72.0113121719       -5.4919329300
      4      0                            55                                                5.3893869263                     -73.6695402485       -6.1850801105
      7      1                            63                                                6.9244725942                     -83.2097687292       -7.4535914360
      4      0                            67                                                7.2901614783                     -90.0973213009       -7.1659093635
      7      1                            77                                                8.3938297823                    -100.8494907556       -9.9023590391
      6      0                            88                                                9.1480596125                    -117.0871456416      -13.4326334631
      7      1                            96                                                9.6838971387                    -130.1238816837      -13.7203155355
     14      2                           100                                                9.7734211904                    -136.4092588531      -15.6943965615
