      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             6                                                1.0069181887                     -10.9819991695        0.4700036292
      4      0                            10                                                1.2721532568                     -15.7269312979       -2.3671236141
      7      1                            16                                                1.7532961661                     -23.4570511707       -5.5735769190
      2      0                            17                                                1.7694382478                     -25.4029613198       -5.2858948465
      7      1                            18                                                1.8158446294                     -26.7247171597       -5.5735769190
      4      0                            19                                                1.8382823785                     -28.3829452363       -6.2667240995
      9      1                            26                                                2.5455184690                     -37.2010389996       -7.8761620120
      6      0                            33                                                2.8585482818                     -46.6281409346      -10.9488553267
     11      1                            38                                                3.7920200560                     -53.0531720199      -12.7814367904
      6      0                            39                                                3.7987048519                     -54.1517843086      -12.5582932391
     11      1                            40                                                3.9239458860                     -55.6333888495      -12.7814367904
     13      2                            45                                                4.3810553154                     -65.7899670298       -9.7857045169
