      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             4                                                1.0225816650                      -5.9348941956        0.0769610411
      4      0                             8                                                1.1002472578                     -12.5567436016       -0.7985076962
     11      1                            11                                                1.2293130819                     -17.2770265946       -0.6161861394
      4      0                            17                                                1.7160846121                     -27.0971325382        0.7055697006
      7      1                            18                                                1.7797387633                     -29.2371987017        1.3987168811
      4      0                            19                                                1.7886249763                     -30.8954267783        0.7055697006
      7      1                            21                                                1.9358827797                     -33.4409580499       -0.0929379956
      2      0                            22                                                1.9402619341                     -35.3868681990        0.1947440768
      9      1                            36                                                2.8071036417                     -50.5592160543       -0.7623686496
      4      0                            41                                                3.1741068656                     -59.4047232947       -3.1294922637
      7      1                            42                                                3.2494171031                     -61.5447894582       -2.4363450831
      6      0                            46                                                3.3832392719                     -66.9138758956       -5.7967204703
      9      1                            55                                                4.2981371654                     -78.1162463522       -5.7321819492
      6      0                            57                                                4.4113860185                     -80.5585933876       -7.3007978671
      7      1                            64                                                4.6315345350                     -89.9046658539       -8.5047706714
      4      0                            70                                                5.5221637275                    -100.1570867425       -8.3994101557
      7      1                            72                                                5.7064811832                    -102.7026180142       -9.1979178519
      4      0                            75                                                5.8105591102                    -106.9353648992       -9.8910650325
     11      1                            88                                                7.5373013654                    -123.4866270084      -10.5072511719
     15      2                            92                                                8.0453242249                    -129.1276471613       -9.8141039914
