      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             4                                                0.3278773911                      -9.5630795811        0.4700036292
      6      0                             5                                                0.3617491412                     -10.6616918697        0.6931471806
      9      1                             9                                                0.7136624941                     -15.9881106664        0.7576857017
      4      0                            10                                                0.7278830643                     -17.0441633406        0.2876820725
     11      1                            19                                                1.5888163419                     -32.0325075530        0.9400072585
      4      0                            25                                                2.0359810236                     -41.2068968607        1.9208365115
      7      1                            28                                                2.1629043170                     -45.4571762245        1.1223288153
      6      0                            31                                                2.2905693032                     -49.8454334089       -0.8517522107
      9      1                            34                                                2.4785224559                     -54.1602512939       -0.7872136896
      4      0                            46                                                2.7788016233                     -72.1595671343       -4.4352711492
      9      1                            51                                                2.9722207349                     -78.2314589305       -6.0447090616
      6      0                            53                                                3.0487836869                     -80.6738059658       -7.6133249795
      7      1                            67                                                4.6421140949                     -96.8569587534       -5.5984219590
      6      0                            73                                                5.3125517172                    -104.4219101487       -7.0492548413
     11      1                            77                                                5.7696122488                    -109.8054873592       -8.8818363050
      6      0                            78                                                5.8333427751                    -110.9040996479       -8.6586927537
     11      1                            81                                                5.9990748836                    -115.1319061559       -8.8818363050
     13      2                            84                                                6.1416175060                    -119.2262507181       -9.2340568986
