      3      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                            10                                                1.0819238849                     -14.6988780181       -0.2231435513
      6      0                            12                                                1.1091783340                     -17.1412250535       -1.7917594692
      9      1                            19                                                1.5525053929                     -25.2890227365       -3.6651629275
      2      0                            23                                                1.7170604213                     -34.4222120493       -2.9720157469
     11      1                            28                                                2.5313677346                     -39.7104790800       -3.8883064788
      6      0                            29                                                2.6597844009                     -40.8090913687       -3.6651629275
      9      1                            32                                                2.7602175582                     -45.1239092537       -3.6006244063
      4      0                            36                                                3.0566571686                     -51.5490483654       -5.4569223967
      7      1                            37                                                3.0898249469                     -53.6891145289       -4.7637752162
     14      2                            44                                                3.2512508508                     -65.7490432437       -6.3323911341
