      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             4                                                0.4674753759                      -5.7582706599        0.4700036292
      6      0                             5                                                0.5017739042                      -6.8568829486        0.6931471806
     11      1                             6                                                0.6387009386                      -8.3384874895        0.4700036292
      6      0                             7                                                0.7244430592                      -9.4370997782        0.6931471806
      7      1                            10                                                0.8795069933                     -13.2819140339       -0.5108256238
      4      0                            14                                                1.5884475991                     -18.1652484852       -2.3671236141
      9      1                            17                                                2.0758233555                     -22.1352258839       -1.8971199849
      4      0                            18                                                2.1279796845                     -23.1912785581       -2.3671236141
      7      1                            19                                                2.1361752726                     -25.3313447216       -1.6739764336
     14      2                            21                                                2.2479535922                     -28.1935456025       -1.8562979904
