      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             5                                                0.4149017909                      -6.7233515560       -1.5324768713
      4      0                             6                                                0.4321525225                      -8.3815796326       -2.2256240518
      9      1                            18                                                1.2521624393                     -22.3926302468       -5.9145035060
      4      0                            19                                                1.2731506992                     -23.4486829210       -6.3845071352
      7      1                            20                                                1.3509542735                     -25.5887490845       -5.6913599546
      4      0                            47                                                3.1424063922                     -67.7947766947      -11.4064364359
      7      1                            48                                                3.1530665570                     -69.9348428582      -10.7132892554
      4      0                            51                                                3.4336327036                     -74.2585615215      -11.8764400652
     11      1                            54                                                3.5594915456                     -78.9788445146      -11.6941185084
      6      0                            55                                                3.6501335269                     -80.0774568033      -11.4709749571
     11      1                            68                                                4.6439006588                     -92.6924389293      -13.6320604878
      4      0                            71                                                4.9739404662                     -96.3875489332      -13.8143820446
      7      1                            84                                                6.4464598335                    -113.5955905788      -16.0808280909
     13      2                            89                                                7.1503728749                    -120.1309225568      -16.8385137926
