      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             1                                                0.0558032909                      -3.2733640102       -0.2231435513
      6      0                             2                                                0.0564801146                      -4.3719762988        0.0000000000
      7      1                             4                                                0.1024278149                      -7.8113254464        0.2876820725
      4      0                             5                                                0.1386848569                      -9.4695535230       -0.4054651081
      7      1                             7                                                0.3107150535                     -12.0150847947       -1.2039728043
      4      0                             8                                                0.3368366473                     -13.6733128713       -1.8971199849
      9      1                            22                                                1.9359088351                     -32.0091622594       -1.8971199849
      4      0                            23                                                1.9770236722                     -33.0652149337       -2.3671236141
      7      1                            27                                                2.3734196519                     -38.4439595493       -3.1656313103
      4      0                            28                                                2.3843733340                     -40.1021876259       -3.8587784909
      7      1                            33                                                3.3744623400                     -47.7918161374       -3.1656313103
      6      0                            40                                                4.0073053980                     -58.3744787129       -3.6356349396
     11      1                            48                                                5.0365558665                     -68.5836994322       -3.8587784909
      4      0                            60                                                5.9141560063                     -86.1919003223       -6.9190492856
      7      1                            75                                                7.4615011028                    -104.7764145907       -5.7796150024
      2      0                            83                                                7.8290167268                    -116.8287531363       -6.4727621830
      7      1                            89                                                8.0181471694                    -125.3846861560       -6.1726575905
      2      0                            90                                                8.2994499246                    -127.3305963051       -5.8849755181
      7      1                            91                                                8.5541276951                    -128.6523521450       -6.1726575905
      2      0                            98                                                8.7935868109                    -141.2718966478       -6.5781226986
     11      1                           100                                                8.8703585130                    -144.7684042093       -5.8849755181
      6      0                           101                                                8.9219452060                    -145.8670164980       -5.6618319667
      9      1                           129                                               11.4737960654                    -178.4366423167       -6.8782272911
      4      0                           130                                               11.4841025166                    -179.4926949909       -7.3482309203
     11      1                           139                                               12.2584295392                    -190.4473887097       -9.2453509052
     15      2                           141                                               12.4047983757                    -193.0864460394       -8.5522037246
