      2      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             1                                                0.0500257354                      -3.1135153092       -0.2876820724
      4      0                             2                                                0.1304526426                      -4.7717433858       -0.9808292530
      7      1                            21                                                1.9548380951                     -31.8275188923       -1.7793369492
      4      0                            22                                                2.0217963710                     -33.4857469689       -2.4724841298
      9      1                            23                                                2.0865258135                     -34.7095224005       -2.0024805005
      4      0                            24                                                2.1022853728                     -35.7655750748       -2.4724841298
      9      1                            31                                                2.9085471319                     -45.4292846123       -3.6119184130
      4      0                            32                                                2.9135493952                     -46.4853372865       -4.0819220422
      9      1                            44                                                3.9143033903                     -63.2289018415       -6.0198640216
      4      0                            45                                                3.9295713246                     -64.2849545157       -6.4898676508
     11      1                            71                                                6.0392085619                     -98.5229607825       -6.8953327590
      6      0                            74                                                6.1262580561                    -102.6173053447       -6.6721892076
     11      1                            79                                                6.6225011015                    -108.2885646277       -6.8953327590
      2      0                            82                                                6.7274577380                    -112.9425249778       -6.2021855784
      7      1                            83                                                6.7451505840                    -114.2642808178       -6.4898676509
      6      0                            92                                                7.8400594371                    -126.4989409202       -6.6721892076
      7      1                            97                                                8.8740403400                    -133.3684749863       -5.9382200326
      6      0                           101                                                9.0695429113                    -139.9840938425       -5.1397123364
      7      1                           112                                               10.0075475154                    -151.7646007082       -4.7342472283
     13      2                           115                                               10.0868881152                    -158.2322994344       -3.1248093158
