      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             1                                                0.1536082937                      -3.9318256327        0.6931471806
      4      0                             4                                                0.4693790902                      -7.9146177090       -1.5686159179
      9      1                             5                                                0.5551702305                      -9.1383931407       -1.0986122887
      6      0                             7                                                0.6774614891                     -11.5807401760       -2.6672282066
      9      1                            26                                                2.1792333201                     -36.0157868111       -6.6200732065
      2      0                            28                                                2.2424330020                     -40.4040439955       -5.9269260260
      7      1                            29                                                2.3076829545                     -41.7257998355       -6.2146080984
      4      0                            36                                                2.7189302172                     -53.2090047859       -5.9269260260
      7      1                            39                                                2.8318149979                     -58.1822842935       -5.2337788454
      6      0                            42                                                3.0564772712                     -62.1430974631       -5.4161004022
     11      1                            43                                                3.0757714044                     -63.6247020040       -5.6392439535
      6      0                            49                                                3.3646219834                     -71.3451636986       -6.9201777990
      7      1                            55                                                3.9433737553                     -79.8149507676       -8.1241506033
      2      0                            64                                                4.4706915908                     -93.9529614046       -9.6282280001
      7      1                            71                                                5.5127826679                    -104.0718123212      -10.2444141395
      4      0                            72                                                5.6042861015                    -105.7300403978      -10.9375613201
      7      1                            74                                                5.6543937552                    -108.2755716694      -11.7360690163
     15      2                            77                                                5.7833512046                    -112.1028534464      -12.7168982693
