      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             2                                                0.1128068959                      -4.7202829931        0.1823215568
      6      0                             3                                                0.1446646435                      -5.8188952818        0.4054651081
      7      1                            14                                                0.8137749373                     -20.9556921528       -2.2901625730
      4      0                            15                                                0.8578963690                     -22.6139202294       -2.9833097535
      7      1                            17                                                0.9122340128                     -25.1594515010       -3.7818174498
      2      0                            18                                                1.0309881215                     -27.1053616501       -3.4941353773
      7      1                            19                                                1.0407225619                     -28.4271174901       -3.7818174498
      4      0                            24                                                1.3055841130                     -35.6775755554       -5.6381154401
      9      1                            33                                                1.7197385370                     -49.6421061540       -5.1681118109
      4      0                            34                                                1.8690538129                     -50.6981588282       -5.6381154401
      9      1                            47                                                3.0348140383                     -69.0911666302       -5.1681118109
     15      2                            65                                                3.8679598798                     -96.4141515278       -9.6146769667
