      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             5                                                0.6738283425                      -8.3327894684       -0.6161861394
      4      0                             6                                                0.7557750855                      -9.9910175450       -1.3093333200
      9      1                             7                                                0.7836348987                     -11.2147929766       -0.8393296907
      2      0                            16                                                1.1532990350                     -26.8300697530        0.7168637072
      9      1                            18                                                1.2186081706                     -29.6632830970        1.6976929602
      4      0                            19                                                1.2392449064                     -30.7193357713        1.2276893309
      7      1                            20                                                1.5090599299                     -32.8594019348        1.9208365115
      4      0                            21                                                1.6070541733                     -34.5176300114        1.2276893309
      9      1                            33                                                3.0802302643                     -46.6073036630       -0.3817485815
     14      2                            35                                                3.1713637838                     -50.9467706833        0.1290770423
