      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                            19                                                1.7919776210                     -22.8484272342       -1.8971199849
      4      0                            21                                                1.8257739815                     -25.8503900575       -2.7725887222
      7      1                            22                                                1.8369603391                     -27.9904562210       -2.0794415417
      6      0                            26                                                2.0323825516                     -32.9163502867       -3.5302744239
     11      1                            27                                                2.0378303602                     -34.3979548276       -3.7534179753
      6      0                            30                                                2.2595709417                     -38.4922993898       -3.5302744239
     11      1                            31                                                2.3396459154                     -39.9739039307       -3.7534179753
      6      0                            44                                                3.3213599700                     -57.8495841860       -6.3028631462
      7      1                            52                                                3.9150999182                     -68.3997314922       -9.1162738629
      4      0                            55                                                4.1906796131                     -72.3825235686      -11.3780369614
      9      1                            56                                                4.2804755924                     -73.6062990002      -10.9080333322
      6      0                            58                                                4.2995119580                     -76.0486460356      -12.4766492501
      7      1                            60                                                4.5647657018                     -78.8520064165      -13.6806220544
     15      2                            63                                                4.7541607317                     -82.6792881934      -14.6614513074
