      6      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
     11      1                             6                                                0.4182104432                      -9.9197545250       -0.8109302162
      6      0                             7                                                0.4519753996                     -11.0183668137       -0.5877866649
      9      1                            21                                                1.1875481747                     -30.9429653802       -0.5232481438
      4      0                            22                                                1.2152530823                     -31.9990180544       -0.9932517730
      9      1                            29                                                2.1908593958                     -41.7597198579       -2.0149030205
      4      0                            31                                                2.2039545587                     -45.8602949699       -2.3025850930
      7      1                            32                                                2.2410810301                     -48.0003611334       -1.6094379124
      4      0                            38                                                2.5630943475                     -58.3217748935       -2.4849066498
      7      1                            49                                                3.3694867948                     -73.3162555424       -3.0726933147
     14      2                            53                                                3.7585861749                     -79.7338044848       -3.2550148715
