      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             7                                                0.5431444357                      -8.8326460608        1.3454723666
      4      0                             8                                                0.5754771300                      -9.8886987351        0.8754687374
     11      1                            25                                                1.9724759027                     -29.9466207772       -2.6310891600
      6      0                            26                                                2.1203667159                     -31.0452330658       -2.4079456086
     11      1                            33                                                2.7620419189                     -38.2569373897       -2.6310891600
      6      0                            34                                                2.7877390605                     -39.3555496784       -2.4079456086
     11      1                            55                                                4.6774370384                     -69.5936028672       -3.0773762626
      4      0                            58                                                5.1395357986                     -73.2887128711       -3.2596978194
      9      1                            59                                                5.1492167334                     -74.5124883027       -2.7896941901
      6      0                            63                                                5.4239948382                     -81.3430925225       -4.3583101080
     11      1                            70                                                5.5392566129                     -92.2454604223       -4.1114500301
      6      0                            71                                                5.6054605970                     -93.3440727110       -3.8883064788
      7      1                            78                                                6.3230784469                    -101.6886966371       -5.0922792831
     15      2                            83                                                6.7388023132                    -109.9042355985       -6.0731085361
