      5      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             9                                                0.7442949607                     -10.7279124770        0.7576857017
      4      0                            10                                                0.7847359059                     -11.7839651513        0.2876820725
      7      1                            11                                                0.8162240597                     -13.9240313148        0.9808292530
      6      0                            22                                                1.5044677060                     -30.1521683936       -2.6672282066
      7      1                            25                                                1.7730850273                     -33.9969826493       -3.8712010109
      4      0                            26                                                1.7819772662                     -35.6552107259       -4.5643481915
      7      1                            33                                                2.1211670268                     -47.1813546903       -5.3628558877
      4      0                            35                                                2.1778316755                     -50.1833175136       -6.2383246250
      7      1                            36                                                2.2193197547                     -52.3233836771       -5.5451774445
      6      0                            43                                                2.5717558342                     -62.4216538859       -8.5000877235
     11      1                            44                                                2.6488041538                     -63.9032584269       -8.7232312748
      4      0                            46                                                2.7418180618                     -67.4442177509       -7.4014754348
      7      1                            58                                                4.5756312348                     -84.7294490351       -7.2836923992
      4      0                            59                                                4.6294559198                     -86.3876771117       -7.9768395797
      7      1                            61                                                4.6661222882                     -88.9332083833       -8.7753472760
      2      0                            62                                                4.6986817096                     -90.8791185324       -8.4876652035
      7      1                            63                                                4.7519629796                     -92.2008743724       -8.7753472760
      4      0                            64                                                4.7587495189                     -93.8591024490       -9.4684944565
      9      1                            73                                                5.0525640388                    -108.1077794651      -11.4064364359
      4      0                            74                                                5.0534055517                    -109.1638321394      -11.8764400652
     11      1                            77                                                5.2810175432                    -113.8841151325      -11.6941185084
      4      0                            80                                                5.4899024212                    -118.3413651884      -12.4518042101
      7      1                            81                                                5.5566826765                    -120.4814313519      -11.7586570295
      4      0                            83                                                5.6182158797                    -123.4833941752      -12.6341257669
      7      1                           109                                                9.0398776333                    -151.1435006830      -19.0594548966
      2      0                           110                                                9.0531999242                    -153.0894108320      -18.7717728241
     11      1                           124                                                9.8462777319                    -174.4589363427      -18.4071297105
      4      0                           128                                               10.1137365846                    -179.2038684710      -21.2442569539
      7      1                           136                                               10.8073698873                    -188.3004800777      -21.7142605832
      4      0                           137                                               10.8167129939                    -189.9587081543      -22.4074077637
      9      1                           138                                               10.9823741964                    -191.1824835859      -21.9374041345
     15      2                           140                                               11.2085439577                    -194.1844464092      -21.5319390264
