      1      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      7      1                             3                                                1.0369120768                      -6.2344107257        0.5108256238
      6      0                             7                                                1.4037901733                     -12.8500295819        1.3093333200
      7      1                            10                                                1.8571016292                     -18.5155908437        1.0216512475
      2      0                            11                                                1.8614058665                     -20.4615009928        1.3093333200
     11      1                            18                                                2.8002390832                     -27.4725346212        0.0645385211
      6      0                            27                                                4.4870149904                     -38.8818757699       -3.8712010109
     11      1                            32                                                4.8025094683                     -44.5531350529       -4.0943445622
      6      0                            33                                                4.9020682350                     -45.6517473416       -3.8712010109
      7      1                            43                                                5.4324521071                     -60.5672542300       -5.4036778822
     15      2                            47                                                5.8772811298                     -66.4959564553       -6.7899722433
