      4      0                             0                                                0.0000000000                      -1.7917594692        0.0000000000
      9      1                             1                                                0.0111772040                      -3.0155349009        0.4700036292
      6      0                             3                                                0.2199314649                      -5.4578819362       -1.0986122887
     11      1                             8                                                0.7734610089                     -13.4233580625       -2.2380465718
      6      0                             9                                                0.8286420271                     -14.5219703512       -2.0149030205
      7      1                            13                                                1.1859059776                     -20.1585440761       -3.2188758249
      4      0                            14                                                1.2106648602                     -21.8167721527       -3.9120230054
      7      1                            16                                                1.2680606330                     -24.3623034243       -4.7105307016
      2      0                            17                                                1.2817262331                     -26.3082135734       -4.4228486292
      7      1                            18                                                1.3335519203                     -27.6299694134       -4.7105307016
      2      0                            19                                                1.3782631014                     -29.5758795624       -4.4228486292
      7      1                            20                                                1.4963739764                     -30.8976354024       -4.7105307016
     13      2                            23                                                1.5084191351                     -34.8584485720       -5.4682164033
